2019-10-24 23:13:16.222915, 1, -3.85, 5.93, 6.83, 0.19, 2.0, 2.12, 0.04, 0.08, 0.0, 353.69, -23.38, -40.5
2019-10-24 23:13:16.222915, 1, -3.92, 6.05, 6.82, 0.25, 1.94, 2.12, -0.03, 0.2, -0.01, 353.62, -23.38, -40.5
2019-10-24 23:13:16.222915, 1, -3.95, 6.08, 6.71, 0.25, 1.94, 0.5, -0.03, 0.17, -0.1, 353.62, -23.44, -40.56
2019-10-24 23:13:16.275933, 1, -3.9, 5.94, 6.73, 0.0, 2.12, -0.19, 0.0, 0.09, -0.09, 353.62, -23.44, -40.56
2019-10-24 23:13:16.275933, 1, -3.79, 5.81, 6.7, 0.13, 2.31, -0.37, 0.11, -0.03, -0.12, 353.56, -23.5, -40.56
2019-10-24 23:13:16.275933, 1, -3.78, 5.72, 6.45, 0.13, 1.62, -0.19, 0.12, -0.12, -0.37, 353.56, -23.5, -40.56
2019-10-24 23:13:16.319806, 1, -3.86, 5.77, 6.45, -0.44, 0.69, 0.31, 0.04, -0.08, -0.37, 353.56, -23.5, -40.63
2019-10-24 23:13:16.319806, 1, -3.9, 5.8, 6.37, 0.0, -0.69, 1.06, 0.03, -0.03, -0.27, 353.56, -23.5, -40.63
2019-10-24 23:13:16.397219, 1, -3.8, 5.88, 6.77, 0.31, -1.81, 1.5, 0.1, 0.02, -0.05, 353.56, -23.44, -40.63
2019-10-24 23:13:16.397219, 1, -3.8, 5.96, 6.86, -0.44, -1.75, 1.5, 0.09, 0.1, 0.04, 353.5, -23.44, -40.63
2019-10-24 23:13:16.397219, 1, -3.9, 6.03, 6.75, -0.94, -1.31, 0.56, 0.0, 0.17, -0.07, 353.5, -23.38, -40.56
2019-10-24 23:13:16.445458, 1, -3.91, 6.03, 6.76, -0.69, -1.75, -0.31, -0.02, 0.17, -0.06, 353.5, -23.38, -40.56
2019-10-24 23:13:16.445458, 1, -3.9, 5.94, 6.72, -0.56, -2.06, -0.75, -0.01, 0.08, -0.11, 353.56, -23.31, -40.56
2019-10-24 23:13:16.445458, 1, -3.84, 5.93, 6.92, 0.31, -2.25, -0.94, 0.04, 0.08, 0.08, 353.56, -23.31, -40.56
2019-10-24 23:13:16.445458, 1, -3.85, 5.92, 6.97, 0.25, -2.0, -1.12, -0.04, 0.05, 0.11, 353.62, -23.31, -40.56
2019-10-24 23:13:16.491339, 1, -3.95, 5.89, 6.87, 0.13, -1.62, -1.5, -0.09, 0.0, 0.04, 353.62, -23.31, -40.5
2019-10-24 23:13:16.491339, 1, -3.98, 5.78, 6.92, 0.19, -1.37, -2.19, -0.1, -0.06, 0.08, 353.69, -23.31, -40.5
2019-10-24 23:13:16.545190, 1, -3.99, 5.6, 6.92, 0.5, -0.81, -1.81, -0.1, -0.24, 0.07, 353.75, -23.31, -40.5
2019-10-24 23:13:16.545190, 1, -3.95, 5.56, 6.82, 0.62, -0.25, -0.44, -0.06, -0.27, -0.02, 353.75, -23.31, -40.44
2019-10-24 23:13:16.545190, 1, -3.87, 5.65, 6.84, 0.31, -0.06, 0.81, 0.01, -0.19, 0.0, 353.75, -23.31, -40.44
2019-10-24 23:13:16.589125, 1, -3.89, 5.79, 6.89, 0.69, -0.62, 1.5, 0.0, -0.05, 0.04, 353.69, -23.31, -40.5
2019-10-24 23:13:16.589125, 1, -3.96, 5.93, 7.07, 0.81, -0.25, 2.06, -0.08, 0.07, 0.23, 353.69, -23.31, -40.5
2019-10-24 23:13:16.631961, 1, -3.94, 6.06, 7.09, 1.0, 1.06, 1.69, -0.06, 0.21, 0.25, 353.69, -23.25, -40.5
2019-10-24 23:13:16.631961, 1, -3.89, 6.07, 7.03, 1.25, 2.06, 0.56, 0.0, 0.21, 0.19, 353.62, -23.31, -40.56
2019-10-24 23:13:16.676504, 1, -3.83, 5.86, 7.01, 1.06, 3.0, -0.69, 0.05, 0.0, 0.18, 353.62, -23.31, -40.56
2019-10-24 23:13:16.676504, 1, -3.82, 5.75, 6.8, 0.88, 3.75, -0.75, 0.07, -0.1, -0.02, 353.62, -23.38, -40.63
2019-10-24 23:13:16.676504, 1, -3.9, 5.64, 6.64, 0.56, 4.12, -0.31, 0.0, -0.21, -0.17, 353.62, -23.44, -40.63
2019-10-24 23:13:16.718391, 1, -3.93, 5.6, 6.61, 0.62, 3.75, -0.13, 0.0, -0.25, -0.25, 353.56, -23.5, -40.69
2019-10-24 23:13:16.718391, 1, -3.9, 5.64, 6.46, 1.0, 2.87, 1.37, 0.04, -0.12, -0.27, 353.5, -23.5, -40.75
2019-10-24 23:13:16.761830, 1, -3.85, 5.8, 6.64, 1.69, 1.81, 2.5, 0.06, -0.06, -0.16, 353.5, -23.5, -40.75
2019-10-24 23:13:16.761830, 1, -3.86, 5.94, 6.81, 2.19, 1.19, 2.75, 0.05, 0.06, 0.01, 353.44, -23.5, -40.81
2019-10-24 23:13:16.810698, 1, -3.93, 6.09, 6.96, 2.94, 1.12, 2.44, -0.02, 0.2, 0.17, 353.37, -23.5, -40.94
2019-10-24 23:13:16.810698, 1, -3.96, 5.97, 7.13, 2.62, 2.37, 1.0, -0.05, 0.07, 0.35, 353.37, -23.5, -41.0
2019-10-24 23:13:16.810698, 1, -3.95, 5.85, 6.93, 2.19, 3.81, 0.25, -0.02, -0.05, 0.15, 353.37, -23.56, -41.06
2019-10-24 23:13:16.862119, 1, -3.95, 5.79, 6.82, 2.87, 4.62, 0.62, -0.02, -0.11, 0.05, 353.31, -23.62, -41.13
2019-10-24 23:13:16.862119, 1, -3.91, 5.78, 6.69, 2.19, 4.75, 0.88, 0.02, -0.13, -0.06, 353.31, -23.69, -41.19
2019-10-24 23:13:16.929262, 1, -3.89, 5.74, 6.53, 0.81, 4.69, 1.12, 0.05, -0.22, -0.3, 353.25, -23.75, -41.25
2019-10-24 23:13:16.929262, 1, -3.88, 5.69, 6.39, 0.62, 4.62, 1.62, 0.07, -0.22, -0.34, 353.19, -23.75, -41.31
2019-10-24 23:13:16.929262, 1, -3.81, 5.79, 6.34, 0.19, 3.75, 3.0, 0.14, -0.13, -0.39, 353.12, -23.75, -41.31
2019-10-24 23:13:16.950935, 1, -3.71, 5.99, 6.31, 0.25, 2.62, 3.87, 0.23, 0.06, -0.41, 353.0, -23.75, -41.37
2019-10-24 23:13:16.950935, 1, -3.7, 6.24, 6.43, 0.25, 1.56, 3.75, 0.24, 0.3, -0.29, 352.94, -23.75, -41.37
2019-10-24 23:13:17.000748, 1, -3.76, 6.41, 6.39, -0.44, 0.88, 1.94, 0.18, 0.47, -0.33, 352.87, -23.75, -41.44
2019-10-24 23:13:17.000748, 1, -3.83, 6.41, 6.52, -0.31, 0.19, 0.25, 0.11, 0.47, -0.2, 352.87, -23.75, -41.44
2019-10-24 23:13:17.000748, 1, -3.8, 6.29, 6.58, 0.31, -0.44, -1.56, 0.14, 0.35, -0.14, 352.94, -23.75, -41.37
2019-10-24 23:13:17.046623, 1, -3.91, 6.0, 6.54, -0.44, -0.81, -3.19, 0.03, 0.06, -0.18, 353.0, -23.75, -41.44
2019-10-24 23:13:17.046623, 1, -4.01, 5.87, 6.55, -0.5, -1.19, -3.19, -0.05, -0.06, -0.17, 353.06, -23.75, -41.37
2019-10-24 23:13:17.121504, 1, -4.06, 5.74, 6.33, -0.81, -1.62, -2.81, -0.1, -0.18, -0.39, 353.12, -23.81, -41.37
2019-10-24 23:13:17.121504, 1, -4.02, 5.68, 6.43, -0.62, -2.31, -1.5, -0.06, -0.24, -0.29, 353.12, -23.81, -41.31
2019-10-24 23:13:17.162541, 1, -3.91, 5.79, 6.61, -0.56, -3.12, -0.19, 0.04, -0.13, -0.11, 353.19, -23.75, -41.31
2019-10-24 23:13:17.162541, 1, -3.89, 5.9, 6.72, -0.88, -3.87, 0.13, 0.05, -0.01, -0.01, 353.19, -23.69, -41.25
2019-10-24 23:13:17.162541, 1, -3.9, 5.95, 6.84, -0.75, -3.5, 0.19, -0.01, 0.07, 0.26, 353.25, -23.62, -41.25
2019-10-24 23:13:17.178376, 1, -3.97, 5.98, 7.04, -0.94, -2.94, -0.19, -0.05, 0.06, 0.2, 353.25, -23.62, -41.19
2019-10-24 23:13:17.178376, 1, -4.0, 6.0, 6.94, -1.12, -1.37, -0.69, -0.05, 0.05, 0.11, 353.25, -23.62, -41.19
2019-10-24 23:13:17.223209, 1, -3.95, 5.93, 6.83, -1.31, -0.31, -1.12, -0.02, 0.01, 0.07, 353.25, -23.62, -41.13
2019-10-24 23:13:17.223209, 1, -3.81, 5.74, 6.7, -1.19, -0.5, -1.31, 0.11, -0.16, -0.06, 353.31, -23.62, -41.13
2019-10-24 23:13:17.268264, 1, -3.9, 5.72, 6.78, -0.75, -1.06, -0.31, 0.03, -0.17, 0.01, 353.31, -23.62, -41.06
